,0,1,2,3,4,5,6,7
5731,5.0,No tiene datos,Maria Ripoll,Olga Iglesias,"Para avanzar en su carrera en el dinámico mundo de la publicidad en la Ciudad de México, Raquel trata de reencontrarse con su amiga de la secundaria, Cecy, quien se ha convertido en la reina de las redes sociales.",103,Guerra de likes,tt11332500
5732,No tiene datos,No tiene datos,Daniel L. Wolff,Daniel L. Wolff,An outspoken young woman must decide how to deal with the upcoming holidays as her world comes crashing down around her.,No tiene datos,Black & White Christmas Movie,tt11344704
5733,5.1,No tiene datos,Rodrigo Guardiola,Gabriel Nuncio,"Gabriel, con cuarenta años, recibe la propuesta de tener un hijo con su mejor amiga. Con un largo historial de fracasos y una ciudad que parece en su contra, decide ser mejor persona y reconciliarse con la vida y el cosmos.",105,El comediante,tt11363540
5734,6.5,No tiene datos,Lisa Jespersen,Sara Isabella Jønsson Vedde,"A vegan, artsy writer in Copenhagen, who left her parents' farm and rural life years ago without looking back, returns for her brother's wedding. She still doesn't fit in but is she partly to blame?",91,Hvor kragerne vender,tt11361714
5735,5.9,No tiene datos,Rachel Carey,Rachel Carey,"En una sala de belleza de clase trabajadora en la capital Irlandesa, un grupo de estilistas se convierten en justicieros accidentales y héroes de la comunidad, mientras se enfrentan a los pandilleros que amenazan a sus habitantes.",90,Cortes peligrosos,tt11366736
5736,7.3,No tiene datos,Frank Perozo,David Maler,La vida y la carrera del dúo cómico dominicano Raymond Pozo y Miguel Céspedes.,141,La vida de los Reyes,tt11371970
5737,4.7,No tiene datos,Arun Chandu,Sachin R. Chandran,Saajan Bakery Since 1962 revolves around a family-owned bakery that faces sibling rivalry between the two children of the Bakery's founder Saajan.,124,Saajan Bakery Since 1962,tt11373840
5738,3.5,67,Roxy Shih,Caytha Jentis,"A Los Angeles ride share pool turns into a road trip to Paradise, NV for four millennial strangers, each at a crossroads in their lives, who find unexpected connection.",80,Pooling to Paradise,tt11374586
5739,7.4,No tiene datos,Nelson Dilipkumar,Nelson Dilipkumar,"When his fiancee's niece is kidnapped, a stoic army doctor and his motley team launch a rescue operation in which they need both wit and their wits.",148,Doctor,tt11374902
5740,6.8,82,Jack Clough,Lily Brazier,"Después de que cerrara la radio pirata más grande de Brentford, los chicos de Kurupt FM, se dirigen ahora a Japón en una aventura épica en busca de fama y fortuna.",97,People Just Do Nothing: Big in Japan,tt11376010
5741,4.4,No tiene datos,Carlson Young,Pierce Brown,"Décadas después del ahogamiento accidental de su hermana gemela, una joven autodestructiva regresa a la casa de su familia y se ve arrastrada a una dimensión alternativa en la que su hermana podría seguir viva.",101,El mundo resplandeciente,tt11378876
5742,6.2,86,Kate Tsang,Kate Tsang,Una delincuente adolescente se une a una maga de fiestas infantiles para navegar por su familia disfuncional y sus demonios internos.,81,Marvelous and the Black Hole,tt11389868
5743,5.7,No tiene datos,Joseph Vilsmaier,Michael Herbig,"The continuous story of Brandner Kaspar in Bavaria in the mid-1950s. When Death (Boandlkramer) is supposed to take little Maxl, he falls in love with his mother Gefi. Confused by previously unknown feelings, he confides in the devil",87,Der Boandlkramer und die ewige Liebe,tt11390656
5744,6.4,No tiene datos,Meg Rickards,"Paul Egan, Meg Rickards","A hapless streaker, seeking to win the heart of a strait-laced single mom, must find a way to bear his soul rather than his buttocks.",90,Kaalgat Karel,tt11400074
5745,No tiene datos,No tiene datos,No tiene datos,No tiene datos,No tiene datos,No tiene datos,No tiene datos,tt11416998
5746,8.3,No tiene datos,Rocky Mulchandani,Mohsin Chavada,No tiene argumento,129,EkDe Ek,tt11421000
5747,5.1,No tiene datos,Aaron Fradkin,Aaron Fradkin,"A criminal on the run breaks into the home of a high class escort, only to realize nothing is as it seems.",81,Val,tt11436498
5748,7.4,No tiene datos,Nishanth Kalidindi,Vivekanand Kalaivanan,Chicku Pandi has one day to slip away from his revenge hungry brothers.,115,Kadaseela Biriyani,tt11441458
5749,4.5,No tiene datos,Henrik Martin Dahlsbakken,Henrik Martin Dahlsbakken,A group of film students take three unemployed actors to a disused motel in the Norwegian mountains to make zombie films.,89,Prosjekt Z,tt11444644
5750,3.1,No tiene datos,Fabian Farina,Fabian Farina,Max and Olivia are the loves of their lives but one night can change everything.,113,One Night,tt11446400
5751,3.7,No tiene datos,Shadi Abu-Shadi,"Ahmed Elkholy, Mohamed Nasser Hamza, Ashraf Husni",It is about phenomenon of cheating among students in high school Known as Shawming.,115,Shaw-Ming,tt11452758
5752,No tiene datos,No tiene datos,Nomy Xu,Nomy Xu,No tiene argumento,No tiene datos,In the name of Superhero,tt11459450
5753,6.5,No tiene datos,Satram Ramani,Gopal Mudhane,"A quirky comedy from the heartland of India, it touches upon a topic that is considered embarrassing for most people in India and will showcase the same in a hilariously entertaining manner.",104,Helmet,tt11460818
5754,2.8,No tiene datos,Ali Zamani,Stephen Johnston,"En el mundo del espionaje, algunas misiones requieren un agente con un conjunto único de habilidades, que posea no solo valentía, sino la capacidad de derretir incluso el corazón más vil.",82,C.I.Ape,tt11465692
5755,6.0,No tiene datos,Chi-Kin Kwok,Xiaohu Chang,"Adapted from Ma Boyong's novel of the same name, the film tells the story of a series of adventures that occurred when the descendants of the five veins made a wish to find out the truth about the Buddha head of Wu Zetian Mingtang in the Tang Dynasty.",123,Gu dong ju zhong ju,tt11482948
5756,No tiene datos,No tiene datos,Lyle Dillie,John Carr,"Accompany Johnny and his three best friends; Gus, Blair and Neville, on the last weekend of May 2020, as they interact with some of the neighborhood's most interesting characters.",No tiene datos,"Phornix, AZ",tt11486756
5757,5.1,No tiene datos,Badri Venkatesh,G. Radhakrishnan,"The film has Rio Raj and Ramya Nambeesan playing IT employees. While the former hails from north Madras backdrop, the latter is from a small town. What happens a few days before the day she is supposed to go abroad for an off-shore project forms the crux of the story.",134,Plan Panni Pannanum,tt11497814
5758,No tiene datos,No tiene datos,A.R. Nicholas,A.R. Nicholas,Two old friends find a bunch of money. And decide to keep it.,No tiene datos,Old Ladies Find Money,tt11529700
5759,No tiene datos,No tiene datos,Ico Abreu,"Johanne Gomez Terrero, Alejandro Andújar, Amelia del Mar Hernández",Ten stories that begin the same way: a couple enters a love-hotel room.,No tiene datos,Motel,tt11529628
5760,6.7,No tiene datos,Michael Dowse,Kevin Jakubowski,"En la década de 1980 en Chicago, un niño de diez años parte en busca del regalo de Navidad de su generación: el último y mejor sistema de videojuegos.",97,Navidad en 8 bits,tt11540284
5761,4.5,No tiene datos,Granz Henman,Gerrit Hermans,"To protect his magic objects Otto Leonhard has taught Felix the secret art of shrinking. When Felix's friends almost mess up his date with Melanie, he shrinks them spontaneously to a tenth of their size.",97,"Help, I Shrunk My Friends",tt11541220
5762,6.2,No tiene datos,Rejishh Midhila,Rejishh Midhila,"The life of Abhinandhan, an ardent devotee of Lord Krishna, turns upside down after a stranger arrives to meet him.",120,Innumuthal,tt11541538
5763,6.2,No tiene datos,Xiaozhi Rao,Xiang Fan,"When an assassin loses his memory, an unsuccessful actor exchanges identities with him.",119,Ren chao xiong yong,tt11564214
5764,5.1,No tiene datos,Diego Muñoz,Diego Muñoz,"Lupita and Tona work as maids in the mansion of the wealthy Ruíz-Palacios. While the family prepares for a weekend in Vegas, they, tired of not getting paid on time, have for them different plans and discover some of the family secrets.",82,Los trapos sucios se lavan en casa,tt11568324
5765,6.2,No tiene datos,Christophe Barratier,Maggie Peren,"Thomas spends his nights in clubs and his days in bed, until the day when his father, Dr. Reinhard, tired of his antics, decides to cut him off and forces him to take care of one of his young patients. Marcus is twelve years old and lives alone with his mother. Since birth, he has suffered from a serious illness that punctuates his days, between the reception center w... Leer todo",91,Hazme volar,tt11568322
5766,3.6,No tiene datos,Ponram,M. Sasikumar,The normal life of a villager turns living hell when he starts to realize that his family keeps boundaries to its members and also discovers that his village is in danger by a man who tries to destroy a mountain in the village.,150,MGR Magan,tt11569456
5767,5.5,No tiene datos,Stanislav Tomic,"Mario Marko Krce, Dubravko Matakovic, Stanislav Tomic","After being accused of stealing the main prize from the tambura band competition, the members of Aveti Ravnice must flee for their lives, as an angry mob of other bands, gypsies, policewomen, butchers and helicopters are pursuing them.",86,Po tamburi,tt11578464
5768,5.4,No tiene datos,Bruno Garotti,"Bruno Garotti, Sylvio Gonçalves, Laura Malin","Buscando cambiar las cosas, dos mejores amigas se embarcan en una aventura como estudiantes de intercambio en el extranjero, una experiencia que les cambiará la vida. Pero, ¿podrán evitar meterse en problemas?",96,Diarios de intercambio,tt11594766
5769,6.1,No tiene datos,Mae Czarina Cruz,Crystal S. San Miguel,"Despite their attraction to each other and Leon's persistence in pursuing Angel, the latter's dream of becoming rich prevents them from having a lasting relationship.",116,Love or Money,tt11602582
5770,6.1,No tiene datos,Jan Bucquoy,Jan Bucquoy,"This is the story of a father, Jan, a cultural host in a hostile environment, and his daughter Marie, an occasional stripper, who are on the edge of a precipice. She wants to jump and he tries to hold her back. How? By telling him stories, as in the tales of ""Arabian nights"". As long as he holds her attention, she will not jump.",76,La dernière tentation des Belges,tt11611416
5771,5.9,No tiene datos,Matt Berman,Matt Berman,A major event happens in Elizabeth's life that causes her to leave Boston .,100,The Wedding Pact 2: The Baby Pact,tt11609174
5772,7.6,No tiene datos,Abhilash Shetty,Abhilash Shetty,"Excited about the grandson's visit, an elderly couple plan to cook chicken curry for dinner. But, things go awry when the chicken goes missing.",92,Koli Taal,tt11612144
5773,4.3,No tiene datos,Ana Murugarren,Ana Murugarren,Dos hombres tocayos viven las divertidas consecuencias de ser confundidos durante un viaje de negocios.,98,García y García,tt11613746
5774,4.8,No tiene datos,Marcelo Galvão,Marcelo Galvão,"When a brick of weed is found in a fourth-grade classroom, the students' parents gather in an emergency meeting full of accusations and intrigue. Uproarious chaos will quickly follow after some of them agree to share a joint.",81,Fourth Grade,tt11614548
5775,5.9,No tiene datos,Alberto Belli,Jim Mahoney,"Un grupo de amigos se reúne para una noche de juegos tras décadas de separación, pero el juego tiene riesgos sobrenaturales. Desemboca el caos y deben ganar el juego al amanecer o serán forzados jugar en el infierno una eternidad.",80,Gatlopp,tt11615616
5776,No tiene datos,No tiene datos,No tiene datos,No tiene datos,"Our VCR (video comic recorder), travels black in time to stop a rogue android developer with alien-hand syndrome from stealing the Lunisolar-Cryptocalendar, hacking Galaxy mainframes, causing global pandemics and universal destruction.",No tiene datos,A.D.I.T.,tt11620704
5777,7.6,No tiene datos,David Maler,David Maler,"Tras un desastroso intento de propuesta de matrimonio, la vida de Juan Manuel se ha derrumbado. Pero sus amigos intentan ayudarlo con la ayuda de un terapeuta poco convencional.",110,No es lo que parece,tt11633774
5778,No tiene datos,No tiene datos,Stuart Swabacker,Stuart Swabacker,"A multi-millionaire asks a forensic accountant for help. When he turns her down, she curses him. The next morning he awakes to find her ghost in bed with him and the only way to free himself is to solve her murder.",152,Ghost of a Chance,tt11633066
5779,5.9,No tiene datos,Martín Cuervo,Martín Cuervo,Un viaje en BlaBlaCar lleno de divertido diálogo y creciente tensión.,87,Con quién viajas,tt11645056
5780,2.4,No tiene datos,Eric Mittleman,Eric Mittleman,"Sheera, una sexy guerrera alienígena usa un fallo de poder para escapar del cautiverio en el Área 51. Ahora debe eludir a sus enemigos para rescatar a Kyra, su compañera guerrera, y encontrar el camino a casa.",76,Escape from Area 51,tt11646342
5781,6.3,No tiene datos,Suni,Suni,Siri hires an unsuccessful actor to play her missing brother in front of her parents to bring the family back together. Black magic also plays a role.,128,Avatara Purusha: Part 1,tt11651768
